Time,Original Temp (F),Synthetic Temp (F)
2024-07-16 11:45:00,76.17,73.08815837378329
2024-07-16 11:50:00,76.09,73.42038893444702
2024-07-16 11:55:00,76.01,73.52942435131598
2024-07-16 12:00:00,75.95666666666666,73.36813127518063
2024-07-16 12:05:00,75.90333333333334,73.14465314580671
2024-07-16 12:10:00,75.85,73.44262411986625
2024-07-16 12:15:00,75.74,73.27619998998591
2024-07-16 12:20:00,75.63,73.18736871921541
2024-07-16 12:25:00,75.79499999999999,73.29170971671253
2024-07-16 12:30:00,75.96,73.24568188344828
2024-07-16 12:35:00,75.905,73.32069093405339
2024-07-16 12:40:00,75.85,73.39531488083475
2024-07-16 12:45:00,75.92666666666666,73.24497417920342
2024-07-16 12:50:00,76.00333333333333,73.29310231317336
2024-07-16 12:55:00,76.08,73.52875265282857
2024-07-16 13:00:00,75.85499999999999,73.55677073442027
2024-07-16 13:05:00,75.63,73.26905807495919
2024-07-16 13:10:00,75.88499999999999,73.31227597407023
2024-07-16 13:15:00,76.14,73.46397428131294
2024-07-16 13:20:00,76.075,73.58473380741864
2024-07-16 13:25:00,76.01,73.23789854532147
2024-07-16 13:30:00,76.01,73.31582270754784
2024-07-16 13:35:00,76.01,73.03688334684092
2024-07-16 13:40:00,76.01,73.72313501462058
2024-07-16 13:45:00,75.82,73.27555337050414
2024-07-16 13:50:00,75.63,73.3717835416535
2024-07-16 13:55:00,75.845,73.29509062677265
2024-07-16 14:00:00,76.06,73.17236339086658
2024-07-16 14:05:00,76.035,73.22223434135186
2024-07-16 14:10:00,76.01,73.62178263442135
2024-07-16 14:15:00,75.95666666666666,73.28456558493413
2024-07-16 14:20:00,75.90333333333334,73.42032359514933
2024-07-16 14:25:00,75.85,73.3727855378242
2024-07-16 14:30:00,75.93,72.79176107593213
2024-07-16 14:35:00,76.01,73.19864719106542
2024-07-16 14:40:00,76.03,73.56470552712256
2024-07-16 14:45:00,76.05,73.2064278475476
2024-07-16 14:50:00,76.155,73.4743561079005
2024-07-16 14:55:00,76.26,73.50968240869051
2024-07-16 15:00:00,76.16,73.45265661039505
2024-07-16 15:05:00,76.06,73.0310468792275
2024-07-16 15:10:00,75.96,73.42189108327132
2024-07-16 15:15:00,76.005,73.3180266819709
2024-07-16 15:20:00,76.05,73.37325311850778
2024-07-16 15:25:00,76.065,73.78599514084851
2024-07-16 15:30:00,76.08,73.13481237786561
2024-07-16 15:35:00,76.18,73.25691445873125
2024-07-16 15:40:00,76.28,73.57668208532505
2024-07-16 15:45:00,76.20333333333333,78.65883696334637
2024-07-16 15:50:00,76.12666666666667,78.84968468809375
2024-07-16 15:55:00,76.05,78.68358690205855
2024-07-16 16:00:00,76.08500000000001,78.79081192205297
2024-07-16 16:05:00,76.12,78.6229128430685
2024-07-16 16:10:00,76.12,78.64300195229391
2024-07-16 16:15:00,76.12,78.65746810111663
2024-07-16 16:20:00,76.09,78.72880236989101
2024-07-16 16:25:00,76.06,78.4283335243676
2024-07-16 16:30:00,76.13333333333334,78.65760402837476
2024-07-16 16:35:00,76.20666666666666,78.88430906874936
2024-07-16 16:40:00,76.28,78.43533064790022
2024-07-16 16:45:00,76.325,79.02146125478339
2024-07-16 16:50:00,76.37,79.10723940854315
2024-07-16 16:55:00,76.41499999999999,78.54696066462486
2024-07-16 17:00:00,76.46,78.67479255338536
2024-07-16 17:05:00,76.66,78.99536342031658
2024-07-16 17:10:00,76.86,79.44234544072681
2024-07-16 17:15:00,76.76333333333334,79.20081167119346
2024-07-16 17:20:00,76.66666666666666,78.75619390217254
2024-07-16 17:25:00,76.57,79.00812806819937
2024-07-16 17:30:00,76.53999999999999,79.1331020989766
2024-07-16 17:35:00,76.51,78.85675424087968
2024-07-16 17:40:00,76.565,79.0817662598583
2024-07-16 17:45:00,76.62,78.9574955059383
2024-07-16 17:50:00,76.74000000000001,79.3348051637711
2024-07-16 17:55:00,76.86,79.136667395722
2024-07-16 18:00:00,76.83,79.35277063946312
2024-07-16 18:05:00,76.8,79.11360192532486
2024-07-16 18:10:00,76.77,79.18158408624575
2024-07-16 18:15:00,76.815,79.55920270273778
2024-07-16 18:20:00,76.86,79.40669694278652
2024-07-16 18:25:00,76.91,79.35798033992441
2024-07-16 18:30:00,76.96,79.352543963338
2024-07-16 18:35:00,76.97,79.49454923627714
2024-07-16 18:40:00,76.98,79.55759834051678
2024-07-16 18:45:00,76.99333333333334,79.29724143535128
2024-07-16 18:50:00,77.00666666666666,79.47508104179786
2024-07-16 18:55:00,77.02,79.57491685146266
2024-07-16 19:00:00,77.0,79.59546884569086
2024-07-16 19:05:00,76.98,79.5746413534838
2024-07-16 19:10:00,77.08000000000001,79.84469804918987
2024-07-16 19:15:00,77.18,79.6870862086566
2024-07-16 19:20:00,77.245,79.488872304909
2024-07-16 19:25:00,77.31,79.70335634662563
2024-07-16 19:30:00,77.34333333333333,79.96280807151736
2024-07-16 19:35:00,77.37666666666667,79.61492554867324
2024-07-16 19:40:00,77.41,79.83885599606117
2024-07-16 19:45:00,77.44,79.88717587134825
2024-07-16 19:50:00,77.47,79.97445357153656
2024-07-16 19:55:00,77.675,80.09171598654044
2024-07-16 20:00:00,77.88,80.41421453145873
2024-07-16 20:05:00,77.97999999999999,80.30434711330567
2024-07-16 20:10:00,78.08,80.2621538310124
2024-07-16 20:15:00,78.02,80.86680968744041
2024-07-16 20:20:00,77.96000000000001,80.70090595515192
2024-07-16 20:25:00,77.9,80.77382670102675
2024-07-16 20:30:00,77.89,80.19396464893185
2024-07-16 20:35:00,77.88,80.67595126140782
2024-07-16 20:40:00,77.97999999999999,80.48603612472124
2024-07-16 20:45:00,78.08,80.61780418294855
2024-07-16 20:50:00,78.08,80.74289716944567
2024-07-16 20:55:00,78.08,80.61395377164372
2024-07-16 21:00:00,78.28999999999999,80.84300464103384
2024-07-16 21:05:00,78.5,80.98839232911561
2024-07-16 21:10:00,78.71,81.31785883905728
2024-07-16 21:15:00,78.63,81.43783143215825
2024-07-16 21:20:00,78.55,81.06640875071922
2024-07-16 21:25:00,78.655,81.20235975941031
2024-07-16 21:30:00,78.76,81.22657077479101
2024-07-16 21:35:00,78.87,81.73463053596171
2024-07-16 21:40:00,78.98,81.74224384287974
2024-07-16 21:45:00,79.06333333333333,81.77458291409954
2024-07-16 21:50:00,79.14666666666668,81.64765675964038
2024-07-16 21:55:00,79.23,82.02011358380335
2024-07-16 22:00:00,79.285,81.87200292679493
2024-07-16 22:05:00,79.34,82.50066427519847
2024-07-16 22:10:00,79.285,82.35505475393522
2024-07-16 22:15:00,79.23,81.43855330946063
2024-07-16 22:20:00,79.34,82.09934257856543
2024-07-16 22:25:00,79.45,82.46442287932534
2024-07-16 22:30:00,79.51666666666667,82.10033342599857
2024-07-16 22:35:00,79.58333333333334,82.11615556736841
2024-07-16 22:40:00,79.65,82.26853896008481
2024-07-16 22:45:00,79.655,81.92010633437077
2024-07-16 22:50:00,79.66,82.45924436251123
2024-07-16 22:55:00,79.78,82.66697350561131
2024-07-16 23:00:00,79.9,82.74635008131456
2024-07-16 23:05:00,79.95500000000001,82.53852075402698
2024-07-16 23:10:00,80.01,82.76723090310406
2024-07-16 23:15:00,80.13000000000001,82.65812631990202
2024-07-16 23:20:00,80.25,82.8179465263609
2024-07-16 23:25:00,80.37,82.84245242152433
2024-07-16 23:30:00,80.575,83.31741300395863
2024-07-16 23:35:00,80.78,83.50699077343718
2024-07-16 23:40:00,80.89500000000001,83.49576319834601
2024-07-16 23:45:00,81.01,83.22026271745777
2024-07-16 23:50:00,81.13,83.91610133080655
2024-07-16 23:55:00,81.25,83.81107710412952
2024-07-17 00:00:00,81.35666666666667,84.17184701088865
2024-07-17 00:05:00,81.46333333333332,83.71204316917948
2024-07-17 00:10:00,81.57,84.24609777307724
2024-07-17 00:15:00,82.07499999999999,84.7250049899554
2024-07-17 00:20:00,82.58,85.46925160827266
2024-07-17 00:25:00,82.92,85.3755821864292
2024-07-17 00:30:00,83.26,86.12080919361141
2024-07-17 00:35:00,83.53999999999999,86.2602368588696
2024-07-17 00:40:00,83.82,86.37466162751164
2024-07-17 00:45:00,84.16333333333333,87.16771286317976
2024-07-17 00:50:00,84.50666666666666,87.23476312458473
2024-07-17 00:55:00,84.85,87.7353240053717
2024-07-17 01:00:00,85.175,87.81927844867757
2024-07-17 01:05:00,85.5,88.29466796849272
2024-07-17 01:10:00,85.68,88.34990798953544
2024-07-17 01:15:00,85.86,88.57578036791118
2024-07-17 01:20:00,86.255,89.01966562247392
2024-07-17 01:25:00,86.65,89.71766996565468
2024-07-17 01:30:00,86.8,89.51683996389791
2024-07-17 01:35:00,86.95,89.57938813545955
2024-07-17 01:40:00,87.1,89.845280937958
2024-07-17 01:45:00,87.43,90.41799666334023
2024-07-17 01:50:00,87.76,90.55417132552382
2024-07-17 01:55:00,87.92500000000001,90.90272301763956
2024-07-17 02:00:00,88.09,90.56090427665058
2024-07-17 02:05:00,88.37,91.195413384036
2024-07-17 02:10:00,88.65,91.32705285902188
2024-07-17 02:15:00,88.88333333333334,91.63854709095692
2024-07-17 02:20:00,89.11666666666666,91.75208424443204
2024-07-17 02:25:00,89.35,92.10059206005609
2024-07-17 02:30:00,89.485,92.28486962867134
2024-07-17 02:35:00,89.62,92.94959604111642
2024-07-17 02:40:00,89.59,92.4271104084876
2024-07-17 02:45:00,89.56,92.2529089345484
2024-07-17 02:50:00,89.69,92.34585781188808
2024-07-17 02:55:00,89.82,93.17503498094564
2024-07-17 03:00:00,89.73333333333333,92.51624985083436
2024-07-17 03:05:00,89.64666666666666,92.40932396065628
2024-07-17 03:10:00,89.56,92.61830521370584
2024-07-17 03:15:00,89.56,92.59294121331928
2024-07-17 03:20:00,89.56,92.54710407527864
2024-07-17 03:25:00,89.85,92.92696014987372
2024-07-17 03:30:00,90.14,93.03475343964712
2024-07-17 03:35:00,90.075,93.12564575067356
2024-07-17 03:40:00,90.01,92.79647764951056
2024-07-17 03:45:00,90.03,93.05108638467188
2024-07-17 03:50:00,90.05,92.8762600500728
2024-07-17 03:55:00,90.07,93.04495477452768
2024-07-17 04:00:00,90.03999999999999,92.93305467708184
2024-07-17 04:05:00,90.01,93.17950227466515
2024-07-17 04:10:00,90.185,93.06868295964856
2024-07-17 04:15:00,90.36,93.40758296931531
2024-07-17 04:20:00,90.305,93.02438926649089
2024-07-17 04:25:00,90.25,93.71156543167362
2024-07-17 04:30:00,90.28666666666666,93.3237073807632
2024-07-17 04:35:00,90.32333333333334,93.46829025312375
2024-07-17 04:40:00,90.36,93.2538060818104
2024-07-17 04:45:00,90.36,93.186474077736
2024-07-17 04:50:00,90.36,93.34937683163878
2024-07-17 04:55:00,90.08,92.95443681543252
2024-07-17 05:00:00,89.8,92.52230749507969
2024-07-17 05:05:00,89.71000000000001,92.73838581565816
2024-07-17 05:10:00,89.62,92.50185827594828
2024-07-17 05:15:00,89.48666666666666,92.56469212935194
2024-07-17 05:20:00,89.35333333333334,92.01149274955952
2024-07-17 05:25:00,89.22,92.16395747198465
2024-07-17 05:30:00,89.05,91.9090598672323
2024-07-17 05:35:00,88.88,91.94812574306206
2024-07-17 05:40:00,88.54499999999999,91.2682652540278
2024-07-17 05:45:00,88.21,91.14168310018512
2024-07-17 05:50:00,87.535,90.28366428775902
2024-07-17 05:55:00,86.86,89.58688083368499
2024-07-17 06:00:00,86.56,89.57580928209063
2024-07-17 06:05:00,86.25999999999999,89.23691768870931
2024-07-17 06:10:00,85.96,88.7770623184862
2024-07-17 06:15:00,85.405,88.51424679287722
2024-07-17 06:20:00,84.85,87.49737182520121
2024-07-17 06:25:00,84.56,87.03837998045753
2024-07-17 06:30:00,84.27,86.8838517464729
2024-07-17 06:35:00,84.11,87.15166165172948
2024-07-17 06:40:00,83.95,86.45448055916435
2024-07-17 06:45:00,83.85333333333334,86.55083988257401
2024-07-17 06:50:00,83.75666666666666,86.33288006090756
2024-07-17 06:55:00,83.66,86.67706485574465
2024-07-17 07:00:00,83.245,85.95592074471408
2024-07-17 07:05:00,82.83,85.73543698764483
2024-07-17 07:10:00,82.715,85.20722539119569
2024-07-17 07:15:00,82.6,85.50672375505998
2024-07-17 07:20:00,82.47999999999999,85.47600868409677
2024-07-17 07:25:00,82.36,84.61098221995535
2024-07-17 07:30:00,81.99,84.8418683323631
2024-07-17 07:35:00,81.62,84.20721817505363
2024-07-17 07:40:00,81.25,83.93795751418838
2024-07-17 07:45:00,80.96000000000001,83.82758428479184
2024-07-17 07:50:00,80.67,83.33402485313131
2024-07-17 07:55:00,80.38499999999999,83.19169685665295
2024-07-17 08:00:00,80.1,82.72337842829214
2024-07-17 08:05:00,79.865,82.59756385491852
2024-07-17 08:10:00,79.63,82.40179639561117
2024-07-17 08:15:00,79.49666666666667,81.96948671818225
2024-07-17 08:20:00,79.36333333333333,82.00188432029894
2024-07-17 08:25:00,79.23,81.97473234630931
2024-07-17 08:30:00,78.995,81.4312674624963
2024-07-17 08:35:00,78.76,81.10341934905516
2024-07-17 08:40:00,78.755,81.18244197677473
2024-07-17 08:45:00,78.75,81.46365862428914
2024-07-17 08:50:00,78.65,81.38343287225706
2024-07-17 08:55:00,78.55,80.76104986797262
2024-07-17 09:00:00,78.46666666666667,81.1171640333503
2024-07-17 09:05:00,78.38333333333333,80.93534214774675
2024-07-17 09:10:00,78.3,80.77813478447497
2024-07-17 09:15:00,78.09,80.98156434228726
2024-07-17 09:20:00,77.88,80.49957845308738
2024-07-17 09:25:00,77.645,80.17051688269903
2024-07-17 09:30:00,77.41,80.3179693759494
2024-07-17 09:35:00,77.33,79.56139594298945
2024-07-17 09:40:00,77.25,79.24310272769996
2024-07-17 09:45:00,77.22666666666667,79.55343393036613
2024-07-17 09:50:00,77.20333333333333,79.81201535734048
2024-07-17 09:55:00,77.18,79.52506402452991
2024-07-17 10:00:00,76.875,79.33175081685197
2024-07-17 10:05:00,76.57,78.68943228776607
2024-07-17 10:10:00,76.47,78.75895755831253
2024-07-17 10:15:00,76.37,78.86532422849146
2024-07-17 10:20:00,76.27000000000001,78.5244957946571
2024-07-17 10:25:00,76.17,78.7403610827817
2024-07-17 10:30:00,76.13333333333334,78.39788871978007
2024-07-17 10:35:00,76.09666666666666,78.52360764306849
2024-07-17 10:40:00,76.06,78.4844526019395
2024-07-17 10:45:00,76.035,78.4911852901994
2024-07-17 10:50:00,76.01,78.15456887035755
2024-07-17 10:55:00,75.695,78.45376124149142
2024-07-17 11:00:00,75.38,77.99060994165706
2024-07-17 11:05:00,75.615,78.36981682306636
2024-07-17 11:10:00,75.85,78.37859593876566
2024-07-17 11:15:00,75.92,78.42433674091843
2024-07-17 11:20:00,75.99,78.33245747461716
2024-07-17 11:25:00,76.06,78.87843554878118
2024-07-17 11:30:00,76.17,78.88606326357973
2024-07-17 11:35:00,76.28,79.03614748722646
2024-07-17 11:40:00,75.955,78.65087107927107
2024-07-17 11:45:00,75.63,78.74488279531909
2024-07-17 11:50:00,75.395,77.7468621359593
2024-07-17 11:55:00,75.16,77.42424749507488
2024-07-17 12:00:00,75.31666666666666,77.64498718279793
2024-07-17 12:05:00,75.47333333333333,77.89064454483442
2024-07-17 12:10:00,75.63,77.93535801881049
2024-07-17 12:15:00,75.63,77.83278586814724
2024-07-17 12:20:00,75.63,77.89471586979518
2024-07-17 12:25:00,75.405,77.74212966700469
2024-07-17 12:30:00,75.18,77.75592685287607
2024-07-17 12:35:00,74.89500000000001,76.21124621401873
2024-07-17 12:40:00,74.61,75.91681808425788
2024-07-17 12:45:00,74.67999999999999,76.0850617834504
2024-07-17 12:50:00,74.75,75.89443927419921
2024-07-17 12:55:00,74.82,76.21317303190119
2024-07-17 13:00:00,74.865,76.10183481840198
2024-07-17 13:05:00,74.91,76.11972105044968
2024-07-17 13:10:00,74.84,76.36836185233606
2024-07-17 13:15:00,74.77,76.34830385395112
2024-07-17 13:20:00,74.86,76.09748812203254
2024-07-17 13:25:00,74.95,76.2994188102704
2024-07-17 13:30:00,74.95,76.43739792896467
2024-07-17 13:35:00,74.95,76.24921387826585
2024-07-17 13:40:00,74.95,76.37434505401328
2024-07-17 13:45:00,75.005,76.33660196220063
2024-07-17 13:50:00,75.06,76.2894564290201
2024-07-17 13:55:00,74.94,76.48321790011231
2024-07-17 14:00:00,74.82,76.17187290487607
2024-07-17 14:05:00,74.63999999999999,75.88168525450251
2024-07-17 14:10:00,74.46,75.95516573701396
2024-07-17 14:15:00,74.37666666666667,75.66057158154098
2024-07-17 14:20:00,74.29333333333332,75.57692951604288
2024-07-17 14:25:00,74.21,75.64645518097723
2024-07-17 14:30:00,74.055,75.1194783974502
2024-07-17 14:35:00,73.9,74.991094088839
2024-07-17 14:40:00,73.86500000000001,74.96255327180691
2024-07-17 14:45:00,73.83,75.26746900918008
2024-07-17 14:50:00,73.94,75.14071765988449
2024-07-17 14:55:00,74.05,75.10425825236244
2024-07-17 15:00:00,74.05,75.40484947543634
2024-07-17 15:05:00,74.05,75.37114628136288
2024-07-17 15:10:00,74.05,75.50221091003552
2024-07-17 15:15:00,73.975,75.3731416023335
2024-07-17 15:20:00,73.9,75.23837477918413
2024-07-17 15:25:00,73.605,74.71784994217053
2024-07-17 15:30:00,73.31,74.79331778273631
2024-07-17 15:35:00,73.445,74.35948198993843
2024-07-17 15:40:00,73.58,75.03497172978032
2024-07-17 15:45:00,73.58666666666666,74.9649844256415
2024-07-17 15:50:00,73.59333333333333,75.07162711859978
2024-07-17 15:55:00,73.6,74.86720807981796
2024-07-17 16:00:00,73.58,75.03038030680956
2024-07-17 16:05:00,73.56,74.5657833379705
2024-07-17 16:10:00,73.42500000000001,74.42328485124305
2024-07-17 16:15:00,73.29,74.57841887027783
2024-07-17 16:20:00,73.30000000000001,74.60767891448855
2024-07-17 16:25:00,73.31,74.83475739515283
2024-07-17 16:30:00,73.29333333333334,74.97274847431518
2024-07-17 16:35:00,73.27666666666667,74.72597070916254
2024-07-17 16:40:00,73.26,74.25803272637864
2024-07-17 16:45:00,73.285,74.6708511957937
2024-07-17 16:50:00,73.31,74.58875408633025
2024-07-17 16:55:00,73.17500000000001,74.4753729719824
2024-07-17 17:00:00,73.04,73.99033686591925
2024-07-17 17:05:00,72.96000000000001,74.64082255064163
2024-07-17 17:10:00,72.88,73.99717840422457
2024-07-17 17:15:00,72.97,74.23308178951783
2024-07-17 17:20:00,73.06,74.28324078061733
2024-07-17 17:25:00,73.15,74.3366570730275
2024-07-17 17:30:00,73.255,74.494576832874
2024-07-17 17:35:00,73.36,74.73241250912716
2024-07-17 17:40:00,73.02000000000001,74.30785028404762
2024-07-17 17:45:00,72.68,74.0144239449255
2024-07-17 17:50:00,72.745,74.17051610287554
2024-07-17 17:55:00,72.81,74.14647416154244
2024-07-17 18:00:00,72.86333333333333,74.10188723789956
2024-07-17 18:05:00,72.91666666666667,73.98921937520379
2024-07-17 18:10:00,72.97,74.21021280005678
2024-07-17 18:15:00,72.94,74.07793708185343
2024-07-17 18:20:00,72.91,74.41241173486677
2024-07-17 18:25:00,72.77,73.97922462741327
2024-07-17 18:30:00,72.63,74.06436444574028
2024-07-17 18:35:00,72.61,73.99304156632114
2024-07-17 18:40:00,72.59,73.78300513869951
2024-07-17 18:45:00,72.64333333333333,74.07976183413288
2024-07-17 18:50:00,72.69666666666667,73.97578865456119
2024-07-17 18:55:00,72.75,73.98615002797929
2024-07-17 19:00:00,72.715,73.93686068177178
2024-07-17 19:05:00,72.68,73.91730980610208
2024-07-17 19:10:00,72.355,73.34264084461854
2024-07-17 19:15:00,72.03,73.14623785481807
2024-07-17 19:20:00,72.015,73.21143133593311
2024-07-17 19:25:00,72.0,73.52534953660916
2024-07-17 19:30:00,72.00333333333333,73.07104066472357
2024-07-17 19:35:00,72.00666666666667,73.48342217363825
2024-07-17 19:40:00,72.01,73.06900908740346
2024-07-17 19:45:00,72.245,73.28657906410173
2024-07-17 19:50:00,72.48,73.760352271526
2024-07-17 19:55:00,72.275,73.29823915876852
2024-07-17 20:00:00,72.07,73.31443934717704
2024-07-17 20:05:00,71.815,73.03978236909242
2024-07-17 20:10:00,71.56,72.68928994312918
2024-07-17 20:15:00,71.71000000000001,73.05551646019877
2024-07-17 20:20:00,71.86,72.92123812001569
2024-07-17 20:25:00,72.01,73.38377101417055
2024-07-17 20:30:00,72.13,73.59524508003773
2024-07-17 20:35:00,72.25,73.53522036601701
2024-07-17 20:40:00,72.16,73.48822266114384
2024-07-17 20:45:00,72.07,73.34754310396616
2024-07-17 20:50:00,71.8,72.74039764460109
2024-07-17 20:55:00,71.53,72.94379711490912
2024-07-17 21:00:00,71.61333333333333,72.91887305650278
2024-07-17 21:05:00,71.69666666666667,73.05293716070001
2024-07-17 21:10:00,71.78,72.99581560645723
2024-07-17 21:15:00,71.925,73.16755375959329
2024-07-17 21:20:00,72.07,73.00167780905063
2024-07-17 21:25:00,71.935,72.90928222252793
2024-07-17 21:30:00,71.8,73.00404090603806
2024-07-17 21:35:00,71.69999999999999,72.82250316557462
2024-07-17 21:40:00,71.6,72.77343363369715
2024-07-17 21:45:00,71.73666666666666,72.82607806626656
2024-07-17 21:50:00,71.87333333333333,72.93870207575198
2024-07-17 21:55:00,72.01,73.14192300692287
2024-07-17 22:00:00,72.01,73.17032003588982
2024-07-17 22:05:00,72.01,73.62920527389038
2024-07-17 22:10:00,71.84,72.83120477590332
2024-07-17 22:15:00,71.67,72.68153515319318
2024-07-17 22:20:00,71.745,73.17571521296568
2024-07-17 22:25:00,71.82,73.28835196744691
2024-07-17 22:30:00,71.88333333333333,72.90889810909361
2024-07-17 22:35:00,71.94666666666667,73.36072854882231
2024-07-17 22:40:00,72.01,72.82048335206552
2024-07-17 22:45:00,72.01,72.96555689371408
2024-07-17 22:50:00,72.01,73.08956948477528
2024-07-17 22:55:00,71.89500000000001,72.86617218276345
2024-07-17 23:00:00,71.78,73.21710836270624
2024-07-17 23:05:00,71.71000000000001,73.11835670193469
2024-07-17 23:10:00,71.64,72.97592586547417
2024-07-17 23:15:00,71.68666666666667,72.89084021674005
2024-07-17 23:20:00,71.73333333333333,73.32742524762665
2024-07-17 23:25:00,71.78,73.13708966211631
2024-07-17 23:30:00,71.905,73.03910982227896
2024-07-17 23:35:00,72.03,73.17412801124667
2024-07-17 23:40:00,71.85,72.98616181917347
2024-07-17 23:45:00,71.67,72.95296818507191
2024-07-17 23:50:00,71.61500000000001,73.02280844976063
2024-07-17 23:55:00,71.56,73.16371219124355
2024-07-18 00:00:00,71.55,73.18766769587424
2024-07-18 00:05:00,71.54,72.7793319597546
2024-07-18 00:10:00,71.53,72.97236457220201
2024-07-18 00:15:00,71.77000000000001,73.17201208061427
2024-07-18 00:20:00,72.01,73.30695913526634
2024-07-18 00:25:00,71.85,72.96513342589235
2024-07-18 00:30:00,71.69,73.05223189018275
2024-07-18 00:35:00,71.68,73.02006078218801
2024-07-18 00:40:00,71.67,72.66310204425724
2024-07-18 00:45:00,71.63333333333334,72.81708149082434
2024-07-18 00:50:00,71.59666666666666,72.87186938385845
2024-07-18 00:55:00,71.56,72.9880523367956
2024-07-18 01:00:00,71.31,72.35569686233353
2024-07-18 01:05:00,71.06,72.71208161388286
2024-07-18 01:10:00,71.4,72.30361643632276
2024-07-18 01:15:00,71.74,73.20904993539806
2024-07-18 01:20:00,71.54499999999999,73.08905269731333
2024-07-18 01:25:00,71.35,72.72295039794189
2024-07-18 01:30:00,71.42,72.74315394657309
2024-07-18 01:35:00,71.49,72.7803896953531
2024-07-18 01:40:00,71.56,72.82867037693187
2024-07-18 01:45:00,71.4,72.55655418060493
2024-07-18 01:50:00,71.24,72.68441965539846
2024-07-18 01:55:00,71.175,72.36618191412884
2024-07-18 02:00:00,71.11,72.44681064478775
2024-07-18 02:05:00,71.22,72.4538916086344
2024-07-18 02:10:00,71.33,72.71266021937015
2024-07-18 02:15:00,71.33666666666666,72.73460101002352
2024-07-18 02:20:00,71.34333333333333,72.33981175056549
2024-07-18 02:25:00,71.35,72.45148923505069
2024-07-18 02:30:00,71.405,72.61352235028271
2024-07-18 02:35:00,71.46,72.81377869433489
2024-07-18 02:40:00,71.16999999999999,72.58530303187209
2024-07-18 02:45:00,70.88,72.40859485868923
2024-07-18 02:50:00,70.97,72.37124023763859
2024-07-18 02:55:00,71.06,72.25331410379117
2024-07-18 03:00:00,71.22666666666667,72.52712096576514
2024-07-18 03:05:00,71.39333333333333,72.67791626926163
2024-07-18 03:10:00,71.56,72.63905810052275
2024-07-18 03:15:00,71.535,73.24130486514558
2024-07-18 03:20:00,71.51,72.45906188785614
2024-07-18 03:25:00,71.08500000000001,72.50954005006287
2024-07-18 03:30:00,70.66,72.15701928293463
2024-07-18 03:35:00,70.805,72.33068560561773
2024-07-18 03:40:00,70.95,72.58201776458847
2024-07-18 03:45:00,71.00333333333333,72.34579507540215
2024-07-18 03:50:00,71.05666666666667,72.1834537606132
2024-07-18 03:55:00,71.11,72.51420192360766
2024-07-18 04:00:00,71.22999999999999,72.62227236496062
2024-07-18 04:05:00,71.35,72.81548475111944
2024-07-18 04:10:00,71.05,72.53278699065304
2024-07-18 04:15:00,70.75,71.9857439244702
2024-07-18 04:20:00,70.975,72.24659774631104
2024-07-18 04:25:00,71.2,72.7255295736354
2024-07-18 04:30:00,71.30333333333334,72.59803940841572
2024-07-18 04:35:00,71.40666666666667,72.634315209995
2024-07-18 04:40:00,71.51,72.73118326247875
2024-07-18 04:45:00,71.43,72.54137860207261
2024-07-18 04:50:00,71.35,72.66463805464635
2024-07-18 04:55:00,71.18,72.45500347026729
2024-07-18 05:00:00,71.01,72.32256104087806
2024-07-18 05:05:00,71.06,72.14068030685102
2024-07-18 05:10:00,71.11,72.36103963313678
2024-07-18 05:15:00,71.26,72.71438255513901
2024-07-18 05:20:00,71.41,72.67846025830652
2024-07-18 05:25:00,71.56,72.7053046392841
2024-07-18 05:30:00,71.545,73.20088391934097
2024-07-18 05:35:00,71.53,72.40044187633353
2024-07-18 05:40:00,71.44,72.82060018588403
2024-07-18 05:45:00,71.35,72.56023339865929
2024-07-18 05:50:00,71.455,72.73071457550402
2024-07-18 05:55:00,71.56,72.9613107529078
2024-07-18 06:00:00,71.56,72.44264724558353
2024-07-18 06:05:00,71.56,72.79189648103396
2024-07-18 06:10:00,71.56,73.03984152947041
2024-07-18 06:15:00,71.59,73.23834419494841
2024-07-18 06:20:00,71.62,73.11624023211553
2024-07-18 06:25:00,71.59,72.90205644561259
2024-07-18 06:30:00,71.56,72.59226620450632
2024-07-18 06:35:00,71.545,72.80329297088123
2024-07-18 06:40:00,71.53,72.90983827316224
2024-07-18 06:45:00,71.69,72.9414654376923
2024-07-18 06:50:00,71.85000000000001,72.64408396696463
2024-07-18 06:55:00,72.01,72.84597496695547
2024-07-18 07:00:00,71.84,72.88835944046576
2024-07-18 07:05:00,71.67,72.34861458709369
2024-07-18 07:10:00,71.61500000000001,72.95935601779627
2024-07-18 07:15:00,71.56,72.86123887727183
2024-07-18 07:20:00,71.57,72.9338802421574
2024-07-18 07:25:00,71.58,72.88962653198988
2024-07-18 07:30:00,71.64,72.95388251461439
2024-07-18 07:35:00,71.7,73.12161795582185
2024-07-18 07:40:00,71.76,72.81639190755529
2024-07-18 07:45:00,71.93,73.50776353991783
2024-07-18 07:50:00,72.1,73.22181100588055
2024-07-18 07:55:00,71.965,73.72829931651802
2024-07-18 08:00:00,71.83,72.97736587031231
2024-07-18 08:05:00,71.805,73.36852131856938
2024-07-18 08:10:00,71.78,73.00158736582614
2024-07-18 08:15:00,71.80333333333333,72.75279953597092
2024-07-18 08:20:00,71.82666666666667,73.25775614662749
2024-07-18 08:25:00,71.85,72.95145841909212
2024-07-18 08:30:00,72.16499999999999,72.87720662394793
2024-07-18 08:35:00,72.48,73.73864129266408
